Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1282,4,3,3.9318256327243257,8.99342737041261,1,1,0,3,1,0,23,2,2,0,2,7,4,1990,1990,3,1,6,6,1,4.007333185232471,3,4,1,2,4,3,0,6.960347729101308,6,0.0,5.54907608489522,7.177782416195197,1,4,1,4,7.200424892944957,0.0,0.0,7.200424892944957,1,0.0,2,0,2,0.6931471805599453,3,6,6,1,5,1,1990.0,0,2,484,2,2,2,0.0,4.07753744390572,0.0,0.0,4.51085950651685,0.0,3,4,1,0.0,9,0,8,4,12.100712129872347
1283,4,3,4.127134385045092,9.082620630373812,1,1,0,3,4,0,5,2,2,0,2,5,6,1977,2008,1,1,6,6,2,0.0,3,4,1,2,4,2,3,6.278521424165844,5,4.976733742420574,5.8998973535824915,6.947937068614969,1,4,1,4,6.947937068614969,0.0,0.0,6.947937068614969,0,0.0,2,0,3,0.6931471805599453,2,5,6,0,3,5,1977.0,3,2,484,5,5,2,0.0,0.0,0.0,0.0,5.666426688112432,0.0,3,4,1,0.0,11,3,8,4,11.921718363171067
1284,14,3,4.553876891600541,9.148571345578551,1,1,3,2,0,0,11,2,2,2,5,6,4,1971,1971,4,1,8,15,2,0.0,3,4,1,4,4,0,6,0.0,6,0.0,6.816735880594968,6.816735880594968,1,4,1,4,6.816735880594968,6.816735880594968,0.0,7.509335266016592,0,0.0,2,2,4,1.0986122886681096,3,8,6,0,3,6,0.0,1,0,0,3,3,2,4.859812404361672,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,6,4,8,4,11.842229212112828
1285,8,3,3.9318256327243257,9.173572647783969,1,1,3,3,4,0,18,1,2,0,0,6,6,1919,1990,1,1,13,15,2,0.0,3,4,2,4,4,3,6,0.0,6,0.0,6.690842277418564,6.690842277418564,1,0,1,4,7.438383530044307,6.618738983517219,0.0,7.803026643632217,0,0.0,2,0,4,0.6931471805599453,2,10,3,1,2,5,1969.0,3,1,336,5,5,2,5.60947179518496,0.0,3.7612001156935624,0.0,4.762173934797756,0.0,3,4,1,0.0,5,4,8,4,12.037653993905211
1286,8,4,3.9318256327243257,8.699681400989514,1,1,3,3,4,0,3,2,2,0,0,6,5,1939,1950,1,1,8,8,2,0.0,3,1,1,4,4,3,6,0.0,6,0.0,6.660575149839686,6.660575149839686,1,0,1,1,6.716594773520978,6.376726947898627,0.0,7.253470382684528,0,0.0,1,0,4,0.6931471805599453,3,6,6,1,2,5,1939.0,3,1,280,5,5,2,3.828641396489095,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,7,3,8,4,11.794337924408413
1287,4,3,4.394449154672439,9.189218875354072,1,1,3,3,4,0,14,1,2,0,2,6,4,1963,1963,3,1,6,6,1,6.113682179832232,3,4,1,4,4,3,0,6.345636360828596,5,4.406719247264253,6.520621127558696,7.192182058713246,1,4,1,4,7.192182058713246,0.0,0.0,7.192182058713246,1,0.0,1,1,3,0.6931471805599453,3,6,6,2,2,1,1963.0,3,2,528,5,5,2,0.0,3.295836866004329,0.0,0.0,0.0,0.0,3,4,1,0.0,8,4,8,4,11.870599909242044
1288,4,3,4.394449154672439,10.505094936455558,1,1,0,2,4,1,4,2,2,0,2,5,4,1964,1964,1,1,13,14,0,6.432940092739179,3,2,1,4,4,0,5,6.70073110954781,6,0.0,6.70073110954781,7.393263094763838,1,1,1,4,7.367077059881012,0.0,0.0,7.367077059881012,0,0.6931471805599453,2,0,4,0.6931471805599453,3,7,6,0,3,1,1964.0,3,2,390,5,5,0,5.1298987149230735,5.293304824724492,0.0,0.0,0.0,0.0,3,4,1,0.0,8,0,8,4,12.154779351142624
1289,0,3,3.713572066704308,8.642062173462106,1,1,0,3,4,0,22,2,2,4,2,8,4,2000,2000,1,1,5,5,2,0.0,2,4,2,2,4,3,2,7.055312843339752,6,0.0,5.840641657373398,7.31455283232408,1,0,1,4,7.414572881350589,0.0,0.0,7.414572881350589,1,0.0,2,0,2,0.6931471805599453,0,5,6,1,0,1,2000.0,0,2,499,5,5,2,5.3612921657094255,4.0943445622221,0.0,0.0,0.0,0.0,3,4,1,0.0,1,3,8,4,12.535376392672774
1290,9,3,4.465908118654584,9.311632623458054,1,1,0,3,4,0,16,2,2,0,5,8,4,2006,2006,1,1,12,13,3,6.670766320845874,2,4,2,2,4,2,6,0.0,6,0.0,6.990256500493881,6.990256500493881,1,0,1,4,7.02197642307216,6.7464121285733745,0.0,7.58629630715272,0,0.0,2,1,3,0.6931471805599453,0,8,6,1,2,3,2006.0,0,3,753,5,5,2,5.181783550292085,4.31748811353631,0.0,0.0,0.0,0.0,3,4,1,0.0,1,0,6,5,12.546109948315882
1291,12,3,4.304065093204169,9.554851637414007,1,1,0,3,0,0,12,2,2,0,7,5,6,1964,1964,3,1,13,6,1,4.465908118654584,3,4,2,4,4,0,2,6.922643891475888,6,0.0,4.9344739331306915,7.050122520269059,1,4,1,4,7.050122520269059,0.0,0.0,7.050122520269059,1,0.0,1,0,3,0.6931471805599453,3,6,6,1,2,1,1964.0,2,2,484,5,5,2,5.429345628954441,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,6,4,8,4,12.103486056755072
1292,1,4,3.091042453358316,7.427144133408616,1,1,3,3,4,0,2,2,2,3,5,5,6,1972,1972,1,1,5,5,1,5.594711379601839,3,4,1,4,4,3,0,5.44673737166631,6,0.0,5.991464547107982,6.447305862541213,1,4,1,4,6.447305862541213,6.511745329644728,0.0,7.172424577124845,0,0.0,2,1,3,0.6931471805599453,3,6,6,0,3,5,1972.0,3,1,264,5,5,2,5.225746673713202,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,4,3,8,4,11.691071650353702
1293,10,4,4.110873864173311,8.79497643168877,1,1,3,3,0,0,17,2,2,0,5,5,3,1892,1965,1,1,13,14,2,0.0,3,4,4,4,4,3,6,0.0,6,0.0,6.902742737158593,6.902742737158593,1,4,0,4,7.229113877793302,6.902742737158593,0.0,7.771910256435763,0,0.0,2,0,4,1.0986122886681096,3,11,3,0,3,1,1985.0,2,1,432,5,5,2,0.0,5.662960480135946,0.0,0.0,0.0,0.0,3,4,1,0.0,3,3,8,4,11.585246126549855
1294,9,3,4.3694478524670215,9.224341891611996,1,1,3,3,4,0,14,2,2,0,5,7,4,1976,1976,1,1,6,6,2,0.0,3,4,2,2,4,3,2,5.272999558563747,6,0.0,6.459904454377535,6.725033642166843,1,4,1,4,6.725033642166843,6.725033642166843,0.0,7.417580402414544,0,0.0,2,1,4,0.6931471805599453,3,8,6,1,5,1,1976.0,2,2,528,5,5,2,0.0,3.367295829986474,0.0,0.0,5.560681631015528,0.0,3,1,1,0.0,5,0,8,4,12.000891794590137
1295,4,3,4.110873864173311,9.00859131751613,1,1,3,3,4,0,7,2,2,0,2,5,6,1955,1990,3,1,14,10,2,0.0,3,4,1,4,4,3,5,5.123963979403259,6,0.0,6.548219102762372,6.762729506931879,1,4,1,4,6.762729506931879,0.0,0.0,6.762729506931879,1,0.0,1,0,2,0.6931471805599453,3,5,6,0,3,5,1957.0,3,2,572,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,6,0,8,4,11.652687407345388
1296,4,3,4.2626798770413155,9.036106025364846,1,1,3,3,4,0,12,1,2,0,2,5,4,1968,1968,3,1,6,6,1,5.1298987149230735,3,4,1,4,4,0,1,6.92461239604856,6,0.0,3.6109179126442243,6.959398512133975,1,2,1,4,6.959398512133975,0.0,0.0,6.959398512133975,1,0.0,1,1,3,0.6931471805599453,3,5,6,0,3,1,1968.0,2,1,288,5,5,2,5.877735781779639,0.0,0.0,0.0,0.0,0.0,3,1,1,0.0,2,0,8,4,11.83862560460953
1297,4,3,4.394449154672439,9.071193240566025,1,1,3,3,4,0,12,2,2,0,2,5,5,1963,1963,3,1,8,8,1,5.003946305945459,3,2,1,4,4,2,0,6.655440350367647,6,0.0,5.84354441703136,7.02197642307216,1,2,1,4,7.029087564149662,0.0,0.0,7.029087564149662,1,0.0,2,0,3,0.6931471805599453,3,6,6,0,3,1,1963.0,2,2,525,5,5,2,5.262690188904886,3.044522437723423,4.820281565605037,0.0,0.0,0.0,3,2,1,0.0,3,2,8,4,11.951180395901384
1298,2,4,3.58351893845611,8.209580483475577,1,1,3,3,4,0,7,2,2,4,6,6,4,2005,2006,1,1,12,13,1,4.418840607796598,3,4,2,2,4,1,2,6.306275286948016,6,0.0,0.0,6.306275286948016,1,2,1,4,6.9782137426306985,0.0,0.0,6.9782137426306985,1,0.0,2,0,2,0.6931471805599453,3,5,6,0,3,2,2005.0,0,2,525,5,5,2,0.0,3.8066624897703196,0.0,0.0,0.0,0.0,3,4,1,0.0,8,0,6,5,11.84939770159144
1299,9,3,5.749392985908253,11.064886829303003,1,1,2,0,0,0,7,1,2,0,5,10,4,2008,2008,3,0,11,12,3,6.680854678790215,0,4,2,0,4,1,2,8.638525476583762,6,0.0,6.1463292576688975,8.717845704894916,1,0,1,4,8.453827315794417,6.85751406254539,0.0,8.63817111796914,2,0.0,2,1,3,0.6931471805599453,0,12,6,3,2,1,2008.0,0,2,1418,5,5,2,5.3706380281276624,5.680172609017068,0.0,0.0,0.0,6.175867270105761,2,4,1,0.0,0,2,6,5,11.982929094215963
1300,4,3,4.330733340286331,8.922791623969637,1,1,3,3,4,0,12,2,2,0,2,5,6,1959,1994,3,1,3,3,2,0.0,3,4,1,4,4,3,3,5.831882477283517,5,6.810142450115136,0.0,7.1284959456800365,1,0,1,4,7.1284959456800365,0.0,0.0,7.1284959456800365,1,0.0,1,1,3,0.6931471805599453,2,6,6,0,3,1,1959.0,2,1,305,5,5,2,5.389071729816501,0.0,0.0,0.0,0.0,0.0,3,0,1,0.0,7,4,8,4,11.944707881395766
1301,9,3,4.189654742026425,9.283869605264298,1,1,0,3,1,0,8,2,2,0,5,7,4,1999,1999,1,1,12,13,2,5.84354441703136,2,4,2,2,4,3,2,6.543911845564792,6,0.0,5.652489180268651,6.88653164253051,1,0,1,4,6.913737350659685,6.88653164253051,0.0,7.592870287844818,0,0.0,2,1,3,0.6931471805599453,2,9,6,1,5,1,1999.0,0,2,490,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,7,3,8,4,12.323855681186558
1302,10,3,4.31748811353631,8.922791623969637,1,1,0,0,4,0,6,2,2,0,5,6,6,1942,1950,1,1,13,14,2,0.0,3,4,1,4,4,3,1,6.306275286948016,6,0.0,5.41610040220442,6.648984550024776,1,1,1,4,6.625392368007956,6.60934924316738,0.0,7.3098814858247865,0,0.0,1,0,3,0.6931471805599453,2,7,6,2,2,1,1942.0,3,1,213,5,5,1,0.0,0.0,0.0,0.0,5.41610040220442,0.0,3,4,1,0.0,2,3,8,4,12.086725887897607
1303,9,3,4.532599493153256,9.222367752188902,1,1,3,3,4,0,15,2,2,0,5,8,4,1994,1994,3,1,12,13,1,5.971261839790462,2,4,2,2,4,3,2,6.608000625296087,6,0.0,6.054439346269371,7.061334366910438,1,0,1,4,7.093404625868766,7.188412736496954,0.0,7.834788107388194,1,0.0,2,1,4,0.6931471805599453,2,8,6,1,5,1,1994.0,2,3,844,5,5,2,5.736572297479192,4.3694478524670215,0.0,0.0,0.0,0.0,3,4,1,0.0,3,0,8,4,12.577636201962656
1304,4,3,4.304065093204169,9.069813136839207,1,1,3,3,4,0,21,2,2,0,2,7,4,2005,2005,1,1,12,13,1,5.43372200355424,2,4,2,2,4,0,6,0.0,6,0.0,7.388327859577107,7.388327859577107,1,0,1,4,7.388327859577107,0.0,0.0,7.388327859577107,0,0.0,2,0,3,0.6931471805599453,2,7,6,0,3,1,2005.0,2,3,834,5,5,2,5.342334251964811,4.0943445622221,0.0,0.0,0.0,0.0,3,4,1,0.0,6,0,8,4,12.354492650648448
1305,1,4,3.4965075614664802,8.120886021092838,1,1,3,3,4,0,7,2,2,4,5,7,4,2004,2004,1,1,12,13,3,4.770684624465665,2,4,2,2,4,3,6,0.0,6,0.0,6.884486652042782,6.884486652042782,1,0,1,4,6.884486652042782,6.597145701886651,0.0,7.443663683115591,0,0.0,2,0,3,0.6931471805599453,2,7,0,0,3,5,2004.0,3,2,380,5,5,2,0.0,3.713572066704308,0.0,0.0,0.0,0.0,3,4,1,0.0,6,0,8,4,11.77528972943772
1306,4,3,4.6913478822291435,9.486000469200638,1,1,0,3,0,0,16,2,2,0,2,9,4,2006,2007,3,1,12,13,3,5.707110264748875,2,4,2,0,4,3,2,7.360739903058278,6,0.0,4.394449154672439,7.410347097821024,1,0,1,4,7.410347097821024,0.0,0.0,7.410347097821024,1,0.0,2,0,2,0.6931471805599453,0,6,6,2,0,1,2006.0,0,2,840,5,5,2,6.003887067106539,4.634728988229636,0.0,0.0,0.0,0.0,3,4,1,0.0,2,3,8,4,12.691580461311874
1307,0,3,3.8918202981106265,8.847359875474174,1,1,0,3,4,0,16,2,2,4,2,7,4,2005,2006,1,1,12,13,3,4.553876891600541,2,4,2,2,4,3,6,0.0,6,0.0,7.221835825288449,7.221835825288449,1,0,1,4,7.221835825288449,0.0,0.0,7.221835825288449,0,0.0,2,0,2,0.6931471805599453,2,6,6,1,2,1,2005.0,2,2,474,5,5,2,4.890349128221754,3.58351893845611,0.0,0.0,0.0,0.0,3,4,1,0.0,11,0,6,5,12.218495165528731
1308,4,3,4.110873864173311,8.996280439395015,1,1,3,3,4,0,5,2,2,0,2,5,4,1994,1995,1,1,12,13,2,0.0,3,2,2,2,1,3,0,6.616065185132817,6,0.0,5.501258210544727,6.898714534329988,1,0,1,4,6.898714534329988,0.0,0.0,6.898714534329988,1,0.0,1,0,3,0.6931471805599453,3,5,6,0,3,5,2000.0,3,2,480,5,5,2,0.0,4.174387269895637,0.0,0.0,0.0,0.0,3,4,1,0.0,7,3,8,4,11.835008964139341
1309,4,4,4.61512051684126,9.392745258631441,1,1,3,3,4,0,17,2,2,0,2,5,6,1948,2005,1,1,8,8,2,0.0,3,4,1,4,4,3,2,4.976733742420574,0,6.411818267709897,5.153291594497779,6.829793737512425,1,0,1,4,7.023758954738443,0.0,0.0,7.023758954738443,1,0.0,1,0,2,0.6931471805599453,2,6,6,0,3,1,1948.0,3,2,528,5,5,2,0.0,3.6109179126442243,0.0,0.0,0.0,0.0,3,1,1,0.0,7,2,8,4,11.898187865760873
1310,4,3,4.212127597878484,8.875426919818963,1,1,3,3,4,0,20,2,2,0,2,6,4,1991,1991,1,1,6,6,1,4.48863636973214,3,4,1,2,4,3,2,7.0909098220799835,6,0.0,4.3694478524670215,7.153833801578843,1,2,1,4,7.166265974133638,0.0,0.0,7.166265974133638,1,0.0,2,0,3,0.6931471805599453,2,6,6,0,3,1,1991.0,2,2,496,5,5,2,4.727387818712341,3.9512437185814275,0.0,0.0,0.0,0.0,3,1,1,0.0,8,2,8,4,12.096257779522967
1311,4,3,4.61512051684126,9.770013301136158,1,1,3,3,4,0,6,3,2,0,2,7,7,1959,2002,1,1,3,6,2,0.0,2,2,2,2,4,0,2,7.249215057114389,6,0.0,6.208590026096629,7.551186867296149,1,4,1,4,7.551186867296149,0.0,0.0,7.551186867296149,1,0.0,2,0,3,0.6931471805599453,0,7,6,2,5,1,1959.0,0,2,567,5,5,2,0.0,5.337538079701318,5.093750200806762,0.0,0.0,0.0,3,4,1,0.0,7,4,8,4,12.721885810807203
1312,4,3,4.23410650459726,9.08421009483197,1,1,3,3,4,0,5,2,2,0,2,7,4,2005,2007,1,1,12,13,1,4.394449154672439,2,4,2,2,4,3,2,6.8308742346461795,6,0.0,5.857933154483459,7.150701457592526,1,0,1,4,7.150701457592526,0.0,0.0,7.150701457592526,1,0.0,2,0,3,0.6931471805599453,2,6,6,0,3,1,2005.0,2,2,508,5,5,2,5.579729825986222,4.59511985013459,0.0,0.0,0.0,0.0,3,4,1,0.0,0,1,6,5,12.220961258023925
1313,9,3,4.5217885770490405,9.166701914946353,1,1,0,3,4,0,15,2,2,0,5,8,4,1990,1990,1,1,13,14,1,5.820082930352362,2,4,2,0,4,3,2,6.180016653652572,6,0.0,6.879355804460439,7.282073658093465,1,0,1,4,7.282073658093465,7.213768308118642,0.0,7.941295570906532,0,0.0,2,1,4,0.6931471805599453,2,9,6,1,0,1,1990.0,2,2,750,2,2,2,6.2166061010848646,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,8,1,8,4,12.618182296357007
1314,9,3,4.6913478822291435,9.6006918422743,1,1,0,3,0,0,15,2,2,0,5,9,4,1999,1999,1,1,12,13,1,5.111987788356544,2,4,2,2,4,3,6,0.0,6,0.0,7.2399325913204695,7.2399325913204695,1,0,1,4,7.260522598089852,7.071573364211532,0.0,7.8632667240095735,0,0.0,2,1,4,0.6931471805599453,2,10,6,1,5,3,1999.0,0,3,779,5,5,2,6.505784060128229,3.4339872044851463,0.0,0.0,0.0,0.0,3,4,1,0.0,7,4,8,4,12.716402146247475
1315,4,3,4.110873864173311,9.010791269515602,1,1,3,3,4,0,7,2,2,0,2,4,5,1954,1954,3,1,13,14,2,0.0,3,4,1,4,4,3,5,6.597145701886651,6,0.0,5.37989735354046,6.855408798609928,1,0,1,4,6.855408798609928,0.0,0.0,6.855408798609928,1,0.0,1,0,3,0.6931471805599453,3,5,6,1,5,5,1956.0,3,1,280,5,5,2,0.0,3.6109179126442243,0.0,0.0,0.0,0.0,3,4,1,0.0,1,1,8,4,11.686878772093667
1316,9,3,4.454347296253507,9.312535884290853,1,1,3,3,4,0,12,2,2,0,5,6,4,1969,1969,1,1,6,6,2,0.0,3,4,1,1,4,2,0,6.2166061010848646,3,5.6240175061873385,5.176149732573829,6.859614903654202,1,4,1,4,6.996681488176539,6.928537818164665,0.0,7.655864017616056,0,0.0,2,1,4,0.6931471805599453,3,9,6,2,2,1,1969.0,3,2,576,5,5,2,5.638354669333745,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,8,2,8,4,12.239990863733635
1317,4,3,4.127134385045092,9.232786560806012,1,1,0,3,4,0,5,2,2,0,2,8,4,2008,2008,1,1,12,13,3,5.602118820879701,2,4,2,0,4,1,6,0.0,6,0.0,7.392031567514591,7.392031567514591,1,0,1,4,7.396948602621014,0.0,0.0,7.396948602621014,1,0.0,2,0,3,0.6931471805599453,0,8,6,1,2,1,2008.0,2,3,860,5,5,2,5.153291594497779,3.7612001156935624,0.0,0.0,0.0,0.0,3,4,1,0.0,0,3,8,4,12.596400426884427
1318,0,1,3.8712010109078907,8.350193650720067,1,2,3,3,0,0,21,2,2,4,2,7,4,2006,2007,1,1,12,13,2,0.0,2,4,2,0,1,3,6,0.0,6,0.0,7.210079628170788,7.210079628170788,1,0,1,4,7.210079628170788,0.0,0.0,7.210079628170788,0,0.0,2,0,2,0.6931471805599453,2,5,6,1,2,1,2006.0,2,2,466,5,5,2,0.0,5.488937726156687,0.0,0.0,0.0,0.0,3,4,1,0.0,6,1,6,5,12.249610947544657
1319,4,3,4.2626798770413155,9.601165503344832,1,1,1,3,1,0,5,2,2,0,2,8,4,2001,2002,3,1,12,13,1,5.187385805840755,2,4,2,2,4,1,6,0.0,6,0.0,7.469654172932128,7.469654172932128,1,0,1,4,7.488852955733459,0.0,0.0,7.488852955733459,0,0.0,2,0,3,0.6931471805599453,2,7,6,1,5,1,2001.0,2,3,748,5,5,2,5.293304824724492,5.017279836814924,0.0,0.0,0.0,0.0,3,4,1,0.0,10,0,8,4,12.524526376648708
1320,4,3,4.330733340286331,9.231710397712375,1,1,3,0,4,0,7,2,2,0,2,4,4,1954,1954,3,1,13,14,1,4.890349128221754,3,4,2,4,4,3,0,6.20050917404269,6,0.0,5.921578419643816,6.762729506931879,1,0,1,4,6.855408798609928,0.0,0.0,6.855408798609928,0,0.0,1,0,3,0.6931471805599453,3,5,6,0,3,1,1954.0,3,1,248,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,4,1,8,4,11.617285480294472
1321,4,3,4.2626798770413155,9.036106025364846,1,1,3,3,4,0,12,2,2,0,2,6,2,1957,1957,3,1,3,3,2,0.0,3,4,1,4,4,3,0,5.247024072160486,5,6.495265555937008,6.444131256700441,7.2991214627108,1,2,1,4,7.2991214627108,0.0,0.0,7.2991214627108,1,0.0,1,1,3,0.6931471805599453,3,6,6,2,2,1,1957.0,2,2,442,5,5,2,4.74493212836325,0.0,0.0,0.0,5.37989735354046,0.0,3,4,1,0.0,8,3,8,4,11.960811288962345
1322,4,3,3.970291913552122,8.799058378546453,1,1,0,3,0,0,3,1,2,0,2,3,5,1949,1950,3,1,12,13,2,0.0,3,4,1,3,2,4,4,0.0,4,0.0,0.0,0.0,0,4,0,4,6.580639137284949,0.0,0.0,6.580639137284949,0,0.0,1,0,2,0.6931471805599453,3,4,6,0,3,5,1955.0,3,1,287,5,1,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,9,2,8,4,11.191341840842766
1323,9,3,4.68213122712422,9.228867676590067,1,1,0,3,4,0,15,2,2,0,5,7,4,1992,1992,1,1,6,6,2,0.0,2,4,2,2,4,3,2,6.51471269087253,6,0.0,4.343805421853684,6.621405651764134,1,0,1,4,6.967909201801884,6.760414691083428,0.0,7.562161631225652,1,0.0,2,1,3,0.6931471805599453,2,8,6,1,5,1,1992.0,2,2,564,5,5,2,5.484796933490655,3.6888794541139363,0.0,0.0,0.0,0.0,3,4,1,0.0,8,4,8,4,12.154779351142624
1324,5,3,3.9318256327243257,8.581294116822761,1,1,3,1,4,0,3,2,2,0,2,4,6,1940,1950,3,1,12,13,2,0.0,1,4,1,4,4,3,3,5.638354669333745,6,0.0,4.948759890378168,6.042632833682381,1,2,1,4,6.5638555265321274,0.0,0.0,6.5638555265321274,0,0.0,1,0,2,0.6931471805599453,1,5,6,0,3,6,0.0,1,0,0,3,3,2,5.10594547390058,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,3,3,8,4,11.320553572322773
1325,4,3,4.330733340286331,9.209039526243135,1,1,3,3,4,0,21,2,2,0,2,8,4,2006,2007,1,1,12,13,1,6.061456918928017,2,4,2,0,4,0,6,0.0,6,0.0,7.493317248862145,7.493317248862145,1,0,1,4,7.493317248862145,0.0,0.0,7.493317248862145,0,0.0,2,0,2,0.6931471805599453,2,7,6,1,2,1,2007.0,2,3,895,5,5,2,0.0,3.912023005428146,0.0,0.0,0.0,0.0,3,4,1,0.0,4,1,6,5,11.898187865760873
1326,5,4,3.713572066704308,8.19891444498699,1,1,3,3,4,0,9,2,2,0,2,4,3,1922,1950,1,1,0,0,2,0.0,3,4,0,4,0,3,6,0.0,6,0.0,6.680854678790215,6.680854678790215,1,1,0,4,6.680854678790215,0.0,0.0,6.680854678790215,0,0.0,1,0,2,0.6931471805599453,3,5,6,0,3,6,0.0,1,0,0,3,3,0,0.0,0.0,4.61512051684126,0.0,0.0,0.0,3,2,1,0.0,0,2,8,4,10.915088464214607
1327,5,2,4.2626798770413155,8.359603270841466,1,1,3,0,4,1,7,2,2,0,2,3,5,1931,2006,1,1,8,8,2,0.0,3,4,0,4,4,3,5,6.300785794663244,6,0.0,0.0,6.300785794663244,1,0,1,4,6.652863029353347,0.0,0.0,6.652863029353347,0,0.0,1,0,3,0.6931471805599453,2,6,6,0,3,6,0.0,1,0,0,3,3,2,0.0,0.0,5.659482215759621,0.0,0.0,0.0,3,4,1,0.0,7,1,8,4,11.27720313144916
1328,4,3,4.110873864173311,8.79497643168877,1,1,3,3,4,0,11,2,2,0,2,5,8,1982,2008,1,1,12,13,2,0.0,2,2,1,4,4,3,0,6.464588303689961,6,0.0,5.170483995038151,6.705639094860003,1,0,1,4,6.705639094860003,0.0,0.0,6.705639094860003,0,0.6931471805599453,1,0,3,0.6931471805599453,2,5,6,1,0,1,1982.0,3,1,264,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0.0,1,2,8,4,11.779128505744886
1329,8,4,4.110873864173311,9.25349564229011,1,0,3,3,0,0,17,2,2,0,0,6,6,1920,1950,1,1,3,14,2,0.0,2,2,0,2,4,3,3,6.202535517187923,6,0.0,6.925595197110468,7.32052696227274,2,0,1,4,7.368339686311381,7.097548850614793,0.0,7.934871565945176,0,0.0,2,0,5,0.6931471805599453,3,8,4,2,5,5,1920.0,3,2,520,1,5,2,0.0,6.306275286948016,0.0,0.0,6.175867270105761,0.0,3,2,3,7.048386408721883,8,2,8,4,12.4529327234617
1330,9,3,4.1588830833596715,9.114379980830272,1,1,0,3,4,0,8,2,2,0,5,7,4,1998,1998,3,1,12,13,2,0.0,3,4,2,2,4,3,6,0.0,6,0.0,6.8416154764775925,6.8416154764775925,1,2,1,4,6.862757913051401,6.519147287940395,0.0,7.398174092970465,0,0.0,2,1,3,0.6931471805599453,3,8,6,1,5,1,1998.0,0,2,462,5,5,2,0.0,3.367295829986474,0.0,0.0,0.0,0.0,3,4,1,0.0,8,0,8,4,12.081076155355488
1331,4,3,4.454347296253507,9.210440366976517,1,1,3,3,4,0,21,2,2,0,2,8,4,2006,2006,3,1,12,13,3,6.018593214496234,2,4,2,2,1,0,6,0.0,6,0.0,7.370860166536716,7.370860166536716,1,0,1,4,7.370860166536716,0.0,0.0,7.370860166536716,0,0.0,2,0,3,0.6931471805599453,2,7,6,1,2,1,2006.0,2,3,825,5,5,2,4.976733742420574,3.828641396489095,0.0,0.0,0.0,0.0,3,4,1,0.0,3,1,8,4,12.332705296463539
1332,12,3,4.02535169073515,9.285540604539118,1,1,0,3,4,0,5,2,2,0,7,5,4,1976,1976,1,1,8,8,2,0.0,3,4,1,4,4,0,0,6.182084906716632,6,0.0,6.061456918928017,6.815639990074331,1,2,1,4,6.86171134048073,0.0,0.0,6.86171134048073,0,0.0,1,0,3,0.6931471805599453,3,6,6,0,3,5,1976.0,3,2,576,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,9,0,8,4,11.794337924408413
1333,4,3,4.219507705176107,9.09133158539398,1,1,3,3,4,1,7,2,2,0,2,4,5,1938,1958,1,1,8,8,2,0.0,3,4,1,4,4,2,0,6.53813982376767,6,0.0,4.844187086458591,6.705639094860003,1,0,1,4,6.705639094860003,0.0,0.0,6.705639094860003,1,0.0,1,0,2,0.6931471805599453,3,3,6,1,2,5,1958.0,3,1,288,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,7,3,8,4,11.512925464970229
1334,8,4,4.110873864173311,8.881975184248867,1,1,3,3,0,0,9,2,2,0,0,5,5,1938,1995,1,1,13,14,2,0.0,3,4,1,4,4,3,6,0.0,6,0.0,6.6895992691789665,6.6895992691789665,1,0,1,4,6.6895992691789665,6.324358962381311,0.0,7.215975002651466,0,0.0,1,1,2,0.6931471805599453,2,6,6,0,3,5,1951.0,3,1,297,5,5,2,0.0,4.189654742026425,5.25227342804663,0.0,0.0,0.0,3,2,1,0.0,9,0,8,4,11.740061037553975
